fips,popdensity,percminor,percold,CCVI
22071,2307.9,0.638667949,0.279985473,6
36073,103.8,0.08177386,0.336698513,10
50019,38.8,0.019585981,0.38276285,4
20139,22.6,0.020701336,0.360203249,5
29151,22.7,0.011375237,0.319235817,2
40113,20.9,0.271919003,0.35021483,5
20141,3.9,0.02647482,0.41323741,3
12097,277.2,0.181643523,0.239737493,9
19143,15.1,0.024337748,0.377317881,4
26133,41.2,0.020778887,0.364937235,8
26135,14.6,0.017883035,0.470517158,9
36075,123.9,0.024639943,0.313398022,6
8089,14.6,0.068793403,0.335883247,7
35035,10.1,0.146403917,0.297030593,5
31131,26,0.026024398,0.342008133,2
26137,47.9,0.024934117,0.362740726,5
36077,59.6,0.044151367,0.360357496,5
20143,8.1,0.022406067,0.361599448,2
26139,515.5,0.056187047,0.270150158,5
39123,159.9,0.016801982,0.42409674,5
40115,66.2,0.232878909,0.310441059,8
27111,29.8,0.032255322,0.401295654,2
5103,32.2,0.412903499,0.361602982,7
22073,253.1,0.391972811,0.271448454,5
8091,8.9,0.020277261,0.479619284,1
55087,293.9,0.071779681,0.284220639,1
47133,50.9,0.014591263,0.345115099,4
18119,54.1,0.014967618,0.356824178,7
21187,31,0.016544118,0.337316176,9
21189,22.7,0.010733453,0.338998211,10
16073,1.5,0.064140939,0.314974771,8
23017,27.7,0.019646638,0.394095595,2
55089,382.5,0.047808676,0.352148698,1
53049,23.6,0.065756036,0.485977491,8
19145,28.5,0.046298118,0.372811332,4
51139,77,0.030251118,0.365478628,7
12099,754.4,0.236615047,0.3720215,4
19147,15.8,0.033822377,0.363198566,2
48363,30.3,0.047584416,0.340363636,7
37137,37.6,0.208760852,0.478689818,9
28107,49.9,0.505880976,0.291357013,9
48365,28.9,0.17660273,0.334154139,9
8093,8.5,0.034274628,0.435438672,1
30067,6,0.021630019,0.398362811,1
56029,4.2,0.026121948,0.387941618,1
18121,38.1,0.033614935,0.338335204,7
48367,153.2,0.034067832,0.293059962,4
48369,11.2,0.048053528,0.256589619,9
12101,722.5,0.09924022,0.361247521,6
37139,174.7,0.391987689,0.306768586,8
34031,2726.6,0.227668832,0.272617274,5
51141,36.6,0.064731511,0.430204266,8
13223,525.4,0.227944942,0.220190924,3
39125,45,0.021162047,0.333635394,4
40117,28.9,0.155033557,0.333740085,7
16075,57.9,0.034563288,0.311579126,6
40119,119.8,0.141772306,0.219124817,1
13225,181.7,0.466205077,0.298201268,9
28109,68.3,0.138877354,0.324570748,8
48371,3.3,0.073374593,0.241625726,8
38067,6.2,0.03440334,0.400604578,1
29155,33,0.271693707,0.307645034,9
53051,9.7,0.060726364,0.442287899,6
37141,71.5,0.170087835,0.329960426,6
21191,52.4,0.015968064,0.315782229,8
54071,10.1,0.027154495,0.440331571,4
27113,23,0.04365919,0.322541966,3
46103,40.2,0.133242041,0.325662988,1
23019,44.5,0.034461534,0.338665484,1
17143,291.7,0.234180965,0.298376158,3
55091,31.4,0.013170531,0.389079435,2
37143,54.3,0.24310833,0.435106541,8
1105,12.7,0.688402626,0.323522976,10
5105,18.8,0.035065688,0.344957496,10
17145,47.9,0.100878436,0.320345707,9
18123,50,0.037692388,0.332373573,4
21193,76.8,0.025640043,0.313429404,8
28111,18.4,0.201743358,0.329477831,9
29157,40.4,0.019791123,0.323446475,7
39127,88.3,0.011878001,0.31110371,9
42099,83.7,0.020503262,0.336873361,6
47135,19.4,0.040922619,0.3515625,9
37145,100.7,0.286151821,0.353177918,9
2195,1,0.183793853,0.350512263,5
51730,1376.7,0.799917636,0.307029493,10
29159,62.4,0.053547083,0.303018194,8
29161,66.6,0.071514799,0.290753823,4
31137,16.7,0.017563361,0.346709649,1
42101,11813.1,0.531165214,0.252902209,9
5107,25.9,0.629985024,0.336014199,10
8095,6.2,0.026364909,0.366542231,5
20147,6,0.02012413,0.39420726,6
17147,37.3,0.014759697,0.350817273,2
39129,115.9,0.047946149,0.286833316,4
1107,22.6,0.412127596,0.334135821,10
13227,137.8,0.025515947,0.37191995,5
45077,251.7,0.095384074,0.28976204,4
47137,31.2,0.007674144,0.435261708,9
13229,61.3,0.10505957,0.296250451,8
31139,12.5,0.013161579,0.343461215,1
38069,4,0.058074001,0.385689782,1
53053,533.9,0.18831391,0.262884846,3
55093,74.2,0.027940313,0.284079427,2
1109,49.6,0.408662787,0.261113444,8
5109,17.8,0.05424904,0.345170055,8
13231,86.2,0.102608136,0.290329505,4
17149,18.8,0.020562424,0.35366088,6
18125,37.1,0.01813054,0.355600322,3
21195,74.2,0.014485805,0.339115099,3
28113,96.7,0.547658165,0.297778227,7
29163,27.6,0.085008647,0.307122784,6
39131,63.7,0.022553176,0.319307372,6
42103,102.6,0.089660844,0.396581624,4
4019,113.1,0.124149121,0.322084204,3
4021,83.3,0.145268351,0.322526826,6
27115,20.9,0.066071974,0.372689346,5
12103,3562,0.153413379,0.408400664,5
27117,19.5,0.051066652,0.350723997,3
23021,4.2,0.022916667,0.453988095,3
8097,18.5,0.036880223,0.350362117,1
37147,276,0.389119246,0.244589081,6
40121,33.6,0.198122023,0.332246963,6
51143,62.9,0.225286715,0.388652808,9
49031,1.9,0.020761246,0.430449827,4
6061,279.4,0.115391366,0.330025003,1
22075,30,0.281290047,0.259888936,8
29165,245.1,0.115541098,0.274253532,2
31141,49.5,0.038156041,0.308245661,2
56031,4.1,0.027784263,0.41466262,1
54073,57.7,0.021713068,0.332223258,6
6063,7.4,0.056264625,0.470591364,4
19149,29.1,0.028969914,0.325841801,3
25023,786.1,0.135907452,0.329995059,3
19151,11.7,0.023738872,0.397477745,4
54075,8.9,0.018183979,0.420014262,2
5111,31.6,0.092558605,0.309585384,10
22077,39.4,0.36390155,0.360164084,9
5113,23.4,0.03920395,0.373484962,8
12105,393.8,0.190489104,0.324915361,9
13233,136.9,0.146833059,0.280221333,9
19153,849.1,0.127695996,0.248784903,3
27119,16,0.059342193,0.32328967,5
29167,50.7,0.026645135,0.307816527,6
31143,12,0.013452065,0.378552482,2
37149,86.7,0.058075785,0.479840862,7
41053,115.1,0.064105873,0.297850623,7
47139,38.9,0.018345366,0.359332465,7
48373,47.3,0.136055645,0.357558314,8
55095,47.7,0.022638653,0.374581403,3
30073,3.7,0.153047555,0.353315472,3
28115,64,0.165362988,0.273678258,8
40123,53.1,0.23583549,0.285303422,4
5115,78.8,0.057734375,0.279171875,8
17151,11.4,0.066951567,0.476495726,8
27121,16.6,0.016671172,0.404523745,3
51735,795.7,0.042821985,0.336669401,1
39133,334.3,0.071621033,0.305492644,2
55097,88.6,0.046784697,0.300654055,1
18127,405.6,0.061930257,0.305629916,3
51740,2812.2,0.571920703,0.275710119,7
18129,62.4,0.020046985,0.346397807,3
20149,28.9,0.033818017,0.26374758,2
40125,92.3,0.179336535,0.291253319,5
19155,98.4,0.036874686,0.317845039,2
42105,15.4,0.016363855,0.399831549,4
48375,131.7,0.187140612,0.23600896,5
21197,69.5,0.017039061,0.295531265,10
16077,5.5,0.056900103,0.278321318,5
19157,32,0.044120006,0.345366062,1
51145,112.2,0.108773853,0.345164274,1
5117,12.5,0.124473619,0.388159524,10
20151,12.8,0.039027511,0.343783323,3
39135,96.7,0.017171988,0.340463936,5
28117,61,0.152360261,0.307959708,5
26141,19.3,0.022766525,0.504945831,7
54077,52.2,0.017642365,0.34161766,4
55099,10.7,0.032395312,0.447040382,1
51147,65.6,0.353986928,0.282527233,5
51149,143.6,0.366498608,0.262748805,6
24033,1883.8,0.710353368,0.262454526,4
2198,1.6,0.45951417,0.333229524,6
51153,1391.2,0.332396033,0.211591181,3
44007,1553.3,0.189405802,0.283108835,3
8099,7.4,0.034610326,0.310999671,8
8101,70.2,0.071683112,0.319538707,3
5119,516.8,0.406720485,0.285481817,6
13235,44.4,0.333634475,0.364531575,9
17153,27.4,0.323448655,0.383122826,10
18131,28.8,0.017804154,0.34349186,6
21199,98.2,0.024836359,0.329727806,6
29169,95.1,0.179816972,0.171088553,9
51155,106.5,0.060676334,0.381817648,6
40127,8,0.209857769,0.367653636,9
12107,101.9,0.180103286,0.386082009,9
13237,63.3,0.282589757,0.399697373,6
17155,35.8,0.019163763,0.392682927,3
18133,78.6,0.05331004,0.297784483,3
36079,429.4,0.067032723,0.332342353,3
39137,70,0.012759029,0.32161042,2
47141,196.6,0.049097574,0.285618254,4
54079,164,0.023693589,0.323877069,1
35037,2.9,0.066157761,0.406882346,5
24035,135.1,0.083441126,0.345585162,1
13239,15.1,0.482667837,0.483106626,10
28119,17.4,0.721599773,0.31640902,10
13241,45.6,0.034623822,0.434872829,8
55101,591.2,0.142544663,0.310823872,3
51750,1858.1,0.123998037,0.180107967,3
48379,53,0.049675138,0.410066617,8
54081,122.7,0.094419156,0.344627899,5
29173,21.7,0.020955738,0.374461418,6
27123,3614.8,0.293546101,0.265951182,2
38071,9.7,0.120634091,0.346746799,2
48381,149.5,0.065501831,0.271216913,3
1111,39.1,0.206028603,0.351287129,10
5121,27.5,0.034544239,0.329451749,9
13243,16,0.623152349,0.395580272,10
17157,55.8,0.114651467,0.329720302,8
18135,54.9,0.017786005,0.345499175,7
29175,51.3,0.070266123,0.295481161,5
37151,183.2,0.094439523,0.318002665,9
54083,27.7,0.026333137,0.36286993,5
28121,198.5,0.230360879,0.276214734,4
38073,6.1,0.026923811,0.36108459,1
22079,99.1,0.345935264,0.293584657,7
51157,27.2,0.05846663,0.449669057,3
30081,18.1,0.023858056,0.423909015,1
29177,40.2,0.026788446,0.338635668,6
27125,9.2,0.034508627,0.367341835,3
22081,21.8,0.405921906,0.339153002,7
48387,11.7,0.188583162,0.400164271,9
31145,15,0.0273168,0.358288271,1
27127,17.4,0.087546724,0.352941176,3
48389,6,0.077922905,0.207390889,9
48391,9.1,0.084755404,0.363765643,10
20155,49.7,0.049741747,0.337557345,3
36083,244.4,0.112699289,0.313505852,4
27129,14.9,0.032096907,0.365316178,3
38075,2.7,0.0168492,0.368576243,1
20157,6.5,0.019296741,0.443396226,2
29179,7.7,0.02398465,0.395746722,9
47143,104.8,0.035407336,0.319573901,9
20159,13.1,0.042492918,0.335431749,4
27131,134.2,0.090404822,0.283075027,3
31147,14.4,0.042207383,0.409096636,2
17159,43.8,0.021506058,0.349996828,4
22083,36.1,0.365293185,0.312698098,7
30083,5.2,0.036286997,0.29322826,1
38077,11.3,0.04636985,0.325635815,3
39139,244.5,0.107845647,0.333933393,3
45079,547.6,0.521684806,0.241019741,3
55103,29.6,0.02158025,0.387984117,3
13245,621.4,0.60073231,0.265497088,5
37153,94.7,0.365205962,0.314278076,9
51159,47.2,0.312126577,0.348528435,7
51760,3825.2,0.512839678,0.255355512,4
20161,120.9,0.130998738,0.172150387,1
19159,9.3,0.017512077,0.392512077,4
35039,6.7,0.212198123,0.338947854,1
8103,2,0.038983586,0.308080808,2
8105,12.3,0.053688889,0.346488889,8
18137,63.9,0.019177506,0.317603338,7
29181,21.3,0.020222371,0.352809492,9
54085,21.5,0.008435346,0.386585742,5
6065,340.1,0.170637003,0.258790954,6
47145,147.3,0.039141889,0.390176891,7
54087,28.8,0.010479472,0.38013207,4
51161,375.5,0.102059039,0.355808787,2
51770,2347.7,0.338040432,0.296797438,6
46109,9.5,0.395424524,0.325835168,6
48393,1,0.016611296,0.353266888,4
47147,149.1,0.091280347,0.287951332,8
48395,20.2,0.222402222,0.327181208,10
37155,138.9,0.669834864,0.281011295,10
27133,19.5,0.026981092,0.339069471,1
55105,227.2,0.073972132,0.305629287,2
17161,335.5,0.145800372,0.331021697,4
51163,38.1,0.048479255,0.420886076,4
21203,52.9,0.010746269,0.327164179,9
13247,698,0.600039738,0.282380732,8
33015,445,0.036742826,0.344561027,1
37157,160.4,0.205248649,0.361572389,10
51165,95.7,0.040556841,0.329772045,5
36087,1876.7,0.205802975,0.278183577,6
48397,792.3,0.110861639,0.246023625,2
40131,136.1,0.165496173,0.300824056,4
38079,15.8,0.788546256,0.237675687,10
20163,5.6,0.024536206,0.377817674,3
30085,4.7,0.616240166,0.235826024,4
35041,7.7,0.068505575,0.247665795,8
26143,46,0.023614135,0.526461229,8
27135,9.1,0.055841584,0.333267327,3
39141,111.6,0.068502944,0.31155191,3
8107,10.9,0.027591031,0.309252711,1
21205,87.9,0.028922426,0.250254241,4
37159,276.2,0.189272416,0.315541335,10
48399,9.7,0.058139535,0.34551495,6
18139,40.8,0.018904159,0.33145292,6
48401,58.9,0.195518825,0.294710744,9
55107,15.5,0.025022973,0.416342687,3
1113,90.1,0.478150257,0.271282948,10
21207,70.3,0.019695864,0.343920094,10
51167,56.5,0.016748916,0.379729326,8
37161,118.5,0.111722982,0.36592045,9
47149,524.6,0.202206901,0.21205331,4
50021,63.1,0.02086174,0.389129397,1
22085,27.7,0.26789281,0.342959387,9
48403,21.5,0.083388422,0.470299367,8
19161,16.9,0.011112254,0.394485029,3
6067,1597.5,0.316722854,0.263518227,4
23023,140.5,0.023853623,0.383706572,1
26145,238.5,0.216226415,0.334072327,6
8109,2.2,0.057430951,0.412392226,5
34033,188.6,0.166562844,0.334914626,5
51775,1775.8,0.103732013,0.324455017,2
5125,167.8,0.101843997,0.302913005,6
17165,62.9,0.05237179,0.344139547,9
20169,75.5,0.07032959,0.318633849,2
29195,30.3,0.08525879,0.318453811,7
31151,25,0.074703833,0.270174216,3
49035,1552.8,0.101121519,0.209166317,1
45081,45.4,0.294392523,0.341705607,8
37163,67.3,0.314949863,0.309118914,10
48405,15.5,0.232264334,0.429421769,9
6069,44.3,0.090433398,0.251149715,6
6071,108.3,0.20169939,0.229039562,6
6073,794.8,0.205431416,0.258848274,3
6075,18845.9,0.432979548,0.271599278,2
48407,50.5,0.115080609,0.383091333,9
6077,541,0.289514522,0.239836048,7
8111,2,0.023622047,0.422572178,1
35045,22.7,0.42851659,0.279151972,7
49037,2,0.50689365,0.255938896,8
53055,98.5,0.035906119,0.529775806,2
6079,86.1,0.078754269,0.337995141,2
6081,1716.2,0.358879598,0.290588595,2
8113,6.4,0.033451349,0.29752167,1
35047,5.9,0.071327607,0.373817549,7
48409,96.5,0.045415813,0.266679623,9
48411,5.3,0.060290717,0.363726462,8
46111,4.3,0.010703993,0.353643475,2
35043,39.1,0.188353688,0.315624161,3
39143,144,0.0429259,0.336927499,3
17167,225,0.155169236,0.320760898,3
26151,42.8,0.016463503,0.375819533,8
49039,19.3,0.046860203,0.241485158,4
6083,163.3,0.111769277,0.266696079,4
6085,1501.9,0.432405539,0.252740804,2
4023,37.6,0.033583453,0.303863602,8
6087,616.1,0.090116862,0.298098485,4
35049,78.6,0.073725809,0.398944394,3
12113,177.3,0.099063836,0.298880953,5
12115,767.7,0.070526671,0.522973017,2
36091,284.2,0.052919018,0.326312222,2
38081,4.5,0.043152455,0.375452196,2
31153,771.8,0.080478589,0.229758374,1
55111,77.3,0.034553067,0.328923407,1
31155,28.4,0.015303009,0.336807022,1
55113,13.1,0.191036449,0.443992965,4
36093,759.6,0.186237528,0.309411007,5
13249,31.4,0.213139801,0.293544691,7
36095,50,0.02829855,0.378493102,5
26153,6.9,0.100644522,0.466534457,8
17169,15.8,0.042565513,0.37671927,6
29197,15,0.007827789,0.333985649,6
36097,54.6,0.022498883,0.379354623,6
42107,182.5,0.046090929,0.351805838,6
39145,123.7,0.036674525,0.321196789,6
29199,11.4,0.007249295,0.300241643,8
37165,109.2,0.526630279,0.314966964,10
5127,11.6,0.068126756,0.349355558,9
18143,125.4,0.019850909,0.309657425,7
19163,378.3,0.114864124,0.295204954,3
20171,6.8,0.035327752,0.321625485,5
21209,198.9,0.072798986,0.238225268,5
27139,413.4,0.125233239,0.230572462,3
28123,46.4,0.403436207,0.279068123,10
29201,91.6,0.130193978,0.314810963,7
47151,41.4,0.009710059,0.297835655,9
51169,40.2,0.01462803,0.396164205,7
31157,48.7,0.056656201,0.325655061,2
13251,21.6,0.426173052,0.341655905,10
48415,18.6,0.077433891,0.269714218,9
5129,11.9,0.026891179,0.406383513,8
5131,240.2,0.14503769,0.288447238,5
20173,514.9,0.155451542,0.271476051,2
12117,1512.9,0.186156569,0.285078832,7
13253,35.3,0.341070355,0.382321106,9
40133,38.8,0.255757181,0.314549597,9
36099,106,0.069125364,0.34361516,6
39147,100.2,0.039143587,0.32450595,3
47153,56,0.019965044,0.355606346,8
40135,61.2,0.251123145,0.323174434,10
5133,30.3,0.093295992,0.258999942,9
47155,165.2,0.033761697,0.344747273,7
49041,11.3,0.027531455,0.278750174,5
20175,34.1,0.100229568,0.194490358,6
31159,30.3,0.019170805,0.299110752,1
48417,3.6,0.030126038,0.371656932,10
28125,10.1,0.719214074,0.352753027,10
5135,28.7,0.026430957,0.410860302,9
6089,47.7,0.079237947,0.355132193,3
55115,45.7,0.096455535,0.369300912,2
20177,326.3,0.119780957,0.319128558,2
55117,225.8,0.086656389,0.327752564,1
1117,274.8,0.158715294,0.283138702,5
17173,28.7,0.009981142,0.375419714,6
18145,108.5,0.02769493,0.319982957,6
19165,19.6,0.022629124,0.385904301,5
21211,127.8,0.095346057,0.288552702,7
29205,12.1,0.016363636,0.360330579,9
39149,119.3,0.039525367,0.306722603,5
47157,1226.2,0.575721015,0.260498374,6
48419,31.9,0.205287591,0.303918483,10
51171,85.5,0.04545141,0.361634136,7
27141,221.8,0.048679662,0.235265942,1
20179,2.8,0.017765495,0.385708646,3
31161,2.1,0.120231214,0.412909441,5
56033,12,0.032811828,0.358747064,1
20181,5.6,0.02610612,0.341583319,8
31163,5.4,0.011520737,0.43285056,3
41055,2.1,0.042740047,0.432084309,5
48421,3.3,0.039623254,0.272491069,9
26155,128.5,0.019782379,0.337414946,5
27143,25.5,0.021293585,0.336039393,3
6091,3.1,0.041513224,0.503515233,3
35051,2.6,0.049507659,0.523522976,7
30093,48.7,0.041093933,0.335495671,1
21213,79.1,0.109234173,0.299368557,7
28127,45.4,0.363517453,0.31769938,9
19167,45.4,0.025237045,0.275544988,2
38085,4,0.826525929,0.180357962,8
6093,7,0.089927728,0.418786021,7
2220,3,0.269341968,0.303226553,2
53057,74.1,0.068639533,0.347752835,4
53059,7.2,0.040338812,0.396091915,3
38087,0.6,0.038007864,0.436435125,1
20183,4,0.013877324,0.450735498,3
28129,25.2,0.243594551,0.335333083,7
47159,63.5,0.03274496,0.314762812,6
48423,249.8,0.206744823,0.286993802,4
51173,67.6,0.03229194,0.367255185,9
53061,390.4,0.179721218,0.268810567,2
42109,123.3,0.023803651,0.326369018,3
35053,2.5,0.184344189,0.33564386,8
6095,543.5,0.344508632,0.292646828,4
23025,12.9,0.019943865,0.374387255,4
24039,80.3,0.438909445,0.30083739,4
34035,1097.3,0.296007416,0.303683371,1
42111,68.8,0.038268066,0.379908589,4
6097,317.3,0.094951014,0.341841654,4
51175,29.4,0.361480723,0.374786762,8
2240,0.3,0.180109858,0.285631685,4
13255,336.4,0.365007564,0.307049924,9
45083,388.5,0.241353604,0.288947013,5
18147,51.2,0.016824913,0.350617405,4
21215,100.7,0.025965734,0.294083218,4
46115,4.3,0.03556582,0.365357968,2
53063,291.8,0.071078112,0.292718472,2
51177,334.3,0.209582979,0.274266601,5
22087,123.8,0.272404272,0.240020548,7
22089,189.5,0.283193706,0.278314643,5
29183,712.3,0.082025242,0.288337149,3
1115,140.4,0.108952531,0.303393844,7
17163,396.9,0.328312757,0.297695157,7
26147,220.9,0.038930066,0.346969003,6
29185,14,0.019372006,0.430122406,8
55109,124.2,0.025676188,0.282348875,1
5123,40.1,0.546365816,0.291049176,9
29187,147.6,0.056468542,0.294862952,7
22091,25.1,0.534301306,0.341161567,10
22093,87.1,0.499310738,0.317250559,8
22095,202.7,0.59834661,0.281331049,8
12109,423.3,0.092707887,0.345467846,2
18141,591.4,0.172163932,0.285104387,3
26149,121.9,0.039480366,0.321429156,7
22097,89.6,0.426900585,0.294185878,9
36089,40.3,0.04937666,0.312771294,7
27137,32,0.053721077,0.343852939,2
29189,1963.3,0.298463807,0.32239592,2
29510,4891.6,0.502440249,0.269312306,6
12111,561.5,0.240159687,0.381744974,8
22099,72.7,0.319594935,0.28973723,9
22101,89.6,0.362277494,0.311648652,8
24037,315.4,0.185365334,0.261103813,1
22103,305.3,0.147719392,0.310238618,3
20185,5.3,0.032072762,0.381761608,2
51179,557.6,0.245192051,0.222679381,2
6099,367.8,0.129252567,0.244824168,7
46117,2.1,0.079417604,0.342819325,1
37167,157.1,0.145565848,0.325896093,7
20187,2.9,0.037745345,0.307498742,6
31167,14,0.023283082,0.332328308,1
17175,18.8,0.018794914,0.374424175,3
38089,23.2,0.067619447,0.254314934,1
39151,645.9,0.093809039,0.339509761,2
18149,74.2,0.012034009,0.337475474,6
48427,52.8,0.010647036,0.19672995,10
51790,1247.3,0.138752909,0.348005778,6
29186,35.8,0.023144007,0.36085644,5
27145,118.6,0.099575526,0.27357211,1
27147,85.7,0.051218651,0.312094123,3
38091,2.7,0.023646873,0.409879138,1
13257,145.3,0.127328596,0.330055694,7
40137,49.7,0.091136022,0.343256674,4
48429,10.5,0.052793385,0.335736245,8
17177,79.3,0.114226979,0.380466114,5
18151,112,0.01928526,0.353264327,3
36101,68.9,0.036107979,0.346037413,7
20189,7.6,0.039215686,0.282245008,8
53065,18.3,0.076778612,0.404463102,5
13259,13.5,0.533634457,0.260848524,10
47161,29.5,0.037460364,0.353366271,9
30095,5.3,0.026536606,0.400251731,1
29207,35.5,0.021639389,0.339245361,8
37169,101.3,0.050498164,0.37587701,6
5137,20.5,0.019747933,0.439993578,8
28131,42,0.210877812,0.289629748,8
29209,68.4,0.018677754,0.490031182,7
32029,15.3,0.065028543,0.533134773,3
19169,171.3,0.118831864,0.212089088,1
33017,352.6,0.05473134,0.286132677,1
38093,9.4,0.047473347,0.340010518,1
56035,2,0.0289412,0.340772445,1
25025,13882.2,0.354524981,0.223705856,4
36103,1623.9,0.139143862,0.314168658,3
51800,227.9,0.452508636,0.279267423,6
18153,46.3,0.054567424,0.311889802,7
29211,9.6,0.05786851,0.341584954,6
33019,80.3,0.022760986,0.380632301,2
36105,78,0.127645765,0.336869851,9
42113,13.5,0.0489211,0.48608137,8
47163,381.4,0.03556841,0.363777051,5
46119,1.4,0.030172414,0.41954023,1
54089,35.4,0.053291536,0.411520376,6
8117,51,0.035991873,0.274131648,1
39153,1312.9,0.193091944,0.324755775,2
49043,22.4,0.037917631,0.275701715,1
20191,19.5,0.032092538,0.336623761,3
47165,353.5,0.099834891,0.291324025,5
1119,14,0.740524781,0.320384524,10
12119,235.4,0.09023409,0.714882644,4
13261,61.6,0.55510712,0.287357482,10
45085,160.2,0.503530119,0.291676055,8
28133,36.9,0.748591412,0.25475034,10
37171,135.2,0.057708345,0.347417579,10
51181,23.2,0.435125116,0.424003707,7
42115,49.3,0.013378009,0.412057454,5
10005,244.9,0.152168035,0.440672348,4
34037,271.3,0.049765978,0.342722605,2
51183,22.9,0.576933345,0.313606835,10
6101,160.7,0.229756113,0.274308676,9
12121,64.2,0.144214885,0.355343848,10
37173,27,0.320673921,0.328746929,10
56037,4.1,0.041950245,0.254790829,1
27151,12.6,0.031032638,0.365543071,3
48437,8.4,0.110694184,0.286786384,10
18155,48.6,0.020808062,0.313054026,8
13263,16,0.560905612,0.433514031,10
24041,137.7,0.151347111,0.446034408,2
13265,8.3,0.561567164,0.4210199,10
1121,108.3,0.341045748,0.321466152,9
28135,21.7,0.586830628,0.269893473,10
1123,56.5,0.2837988,0.36817542,9
19171,23.4,0.101455277,0.346367724,6
29213,88.3,0.040499893,0.351930101,5
22105,169.1,0.317341546,0.268626146,7
35055,14.9,0.097000152,0.423481042,7
48439,2414.2,0.247619705,0.227373472,4
28137,71.1,0.320317118,0.296289857,9
13267,53,0.316883935,0.263361033,10
12123,20.7,0.216759932,0.338435925,10
13269,21.3,0.400796119,0.355765642,10
19173,11.6,0.015344855,0.361330964,6
21217,95.9,0.06422952,0.314845982,6
48441,150.3,0.120945946,0.25318948,6
54091,97.6,0.019926462,0.347171154,3
55119,20.9,0.016558887,0.355722124,5
17179,203.9,0.026789493,0.326061,4
51185,78.7,0.042344878,0.373320279,5
6103,21.7,0.063192315,0.335252519,9
13271,36.3,0.386306374,0.314751827,10
8119,45,0.035322729,0.432045609,1
22107,7.4,0.54908113,0.404975347,10
22109,90.1,0.269885877,0.274506625,7
13273,25.7,0.617582162,0.341539891,10
48445,13.8,0.068934646,0.266541874,10
16081,25.9,0.020704467,0.246391753,1
56039,5.8,0.033360773,0.286209436,1
40139,10,0.108824248,0.224639452,7
13275,81.6,0.380444564,0.318642009,9
31171,1,0.029166667,0.395833333,1
31173,18.6,0.598795016,0.223606737,9
53067,396.7,0.129457194,0.302745279,4
13277,156.7,0.329619679,0.267506347,7
41057,24.3,0.039608765,0.420987793,4
40141,8.4,0.142215569,0.34267828,10
36107,93.6,0.022487644,0.366392092,4
42117,36,0.01651007,0.372887177,4
28139,48,0.178813367,0.293203001,9
18157,386.2,0.147745638,0.211543243,2
18159,58.1,0.017715494,0.360920148,4
47167,134.3,0.200061707,0.280459882,6
28141,45.9,0.033412152,0.341934821,8
48449,81.4,0.138528139,0.251778525,8
21219,32.9,0.086670457,0.290390707,10
27153,26,0.022821577,0.372101538,7
46121,7.4,0.889915394,0.15676359,10
9013,367.9,0.092313197,0.29708258,1
48451,77.7,0.073086328,0.270109739,5
36109,216.6,0.158327902,0.256564163,3
49045,10.1,0.037249489,0.184688229,2
30101,2.5,0.073768803,0.34308675,2
13279,73.9,0.284821661,0.286011827,10
35057,4.7,0.075235713,0.361169906,6
13281,71.2,0.025565305,0.491140736,7
38097,9.3,0.031603832,0.341296504,1
37175,90.4,0.049451995,0.463597837,6
27155,5.8,0.073458283,0.410217654,3
48453,1261.1,0.176981172,0.203437377,2
20195,3.1,0.017901898,0.444683136,2
55121,40.2,0.026662591,0.323109843,2
13283,34.1,0.325304744,0.315024233,10
21221,33.2,0.078808987,0.378201188,8
21223,56.1,0.023840282,0.323781562,10
6105,3.9,0.080414838,0.461667331,9
48455,21.3,0.109701493,0.426255088,9
46123,3.4,0.156626506,0.373676524,2
13285,169.2,0.395222321,0.273767027,9
47169,96.4,0.126044315,0.235652016,8
39155,321.2,0.093199817,0.367603599,5
54093,16.6,0.010783609,0.421423436,5
6107,96.6,0.093897107,0.213744014,9
40143,1137,0.218901536,0.264686285,4
28143,21.9,0.78921963,0.239641995,10
6109,24.6,0.063752544,0.423843488,3
13287,27.7,0.424418605,0.317239636,10
46125,13.7,0.020061728,0.35125831,5
1125,158.1,0.342313234,0.247253615,5
39157,162.4,0.021133484,0.339426749,3
26157,65.4,0.023649935,0.364479397,7
13289,22.8,0.413776258,0.395823156,10
16083,44.8,0.04199533,0.267852372,2
48457,23.5,0.12947087,0.358960177,10
54095,34.1,0.007889321,0.387834439,4
37177,10.6,0.415153716,0.33405955,10
56041,9.8,0.029508843,0.27883147,2
49047,7.9,0.09740956,0.209803036,3
36111,158.9,0.101019603,0.352560765,6
41059,24.1,0.071095,0.274704577,7
47171,95.4,0.014638815,0.386464726,10
5139,37.6,0.343403363,0.32183203,5
12125,61.3,0.240495315,0.295448461,8
13291,74.6,0.021457439,0.501937419,3
17181,40.7,0.025948578,0.36060804,7
18161,43.6,0.018473781,0.346312349,5
19175,29.2,0.025487499,0.345173558,3
21225,42.3,0.144019304,0.302309548,6
22111,25.5,0.262203314,0.358441558,7
28145,68.8,0.16940502,0.288191289,4
34039,5425.5,0.305986557,0.274108664,5
35059,1.1,0.064594463,0.345556095,6
37179,373.6,0.165806162,0.246036591,4
39159,134,0.077236967,0.244869024,1
41061,13,0.048221911,0.33573939,5
42119,141.7,0.097398683,0.301819806,2
45087,53.3,0.330353885,0.352790952,5
46127,33.9,0.038350727,0.319802804,1
47173,88.1,0.013866315,0.337921577,8
48459,70.8,0.097842947,0.333882695,9
